Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
46.8666198,-20.84522,465.1113,30.33474,-9.182057,219.9826,9.750669,0,0,0,-174.3024,210.9462,6.661025,-374.6141,39.22194,110.088,-417.4002,90.71919,344.985,160.2813,227.6184,6.661061,162.5972,8.934784,185.2962,84.51399,86.11108,450.783,-84.42412,-225.9533,-8.834834,-57.25038,-706.7869,29.42266,-44.20314,-1082.713,-21.20407,109.3201,-218.068,-9.816523,197.0591,-681.3192,4.492603,237.9252,-1040.292,-100.6587
46.9332864,8.450144,441.3991,39.22015,1.151892,216.437,15.16159,0,0,0,-167.9808,217.7257,10.90499,-282.8975,-15.81566,169.0069,-289.7028,16.66785,412.7694,174.9727,218.6331,10.90499,214.4409,-42.04137,141.6133,185.5903,33.30365,412.2112,-89.87521,-217.3647,-8.59642,-41.55328,-661.2087,37.79787,-41.73803,-1124.96,-21.15768,104.5111,-221.0428,-19.65262,211.4698,-653.1841,2.036639,229.9701,-1074.14,-117.3024
46.999953,19.56555,440.1389,33.05095,3.759277,216.6431,13.33749,0,0,0,-168.3993,217.0147,10.88285,-252.4531,-30.59436,174.8733,-261.6342,-11.75287,420.1162,175.3501,223.1529,10.88287,221.814,-45.25357,126.6626,207.5443,15.84471,406.025,-89.3666,-218.4153,-6.138794,-52.49807,-655.6685,50.88551,-65.22958,-1133.817,-13.41349,106.1561,-220.8758,-19.6658,191.5154,-650.2855,3.582045,218.5633,-1088.378,-116.7792
47.0666196,25.7777,445.4265,30.24887,7.39823,219.1241,14.85842,0,0,0,-163.2131,225.3734,11.01737,-239.6931,-45.05685,170.3209,-259.8004,-47.30881,415.9541,182.5192,215.9236,11.01735,236.3902,-50.96129,105.041,236.3973,-19.00008,388.1108,-101.2249,-214.1644,0.9589754,-80.41901,-659.3666,50.07068,-110.7256,-1108,-5.596863,100.8525,-225.0026,-15.07599,162.5193,-667.0923,4.727584,186.8161,-1089.496,-98.15612
47.1332862,18.55705,445.0361,28.4967,1.458423,217.9955,11.90871,0,0,0,-165.4698,227.5626,9.711621,-283.2391,-33.85419,160.2059,-313.0334,-26.67033,404.94,182.083,209.6192,9.711649,218.8344,-46.14909,120.0568,207.1397,-10.94557,398.175,-107.1053,-212.0589,4.278634,-86.17915,-659.5886,48.59213,-111.9715,-1105.994,-4.807241,90.19193,-226.2188,-3.599003,164.3924,-675.6532,7.848797,184.4051,-1074.472,-88.05273
47.1999528,30.66494,444.253,28.87492,10.3139,217.3048,14.29939,0,0,0,-159.4926,227.3859,9.664328,-251.6455,-45.37714,162.9126,-278.4944,-50.44824,407.9216,188.9236,207.5813,9.664312,233.7733,-46.44054,98.25338,238.2353,-18.6967,375.5628,-106.1811,-213.7433,4.013564,-95.69954,-659.6379,50.82173,-124.7964,-1095.4,-5.810986,91.11537,-227.3287,-7.573249,152.2396,-676.9855,-0.5244418,171.4406,-1070.263,-92.42635
47.2666194,43.38396,443.1876,40.23852,17.45998,217.9811,18.64509,0,0,0,-152.7396,231.3598,14.75343,-261.6576,-41.61172,138.9615,-302.1959,-47.42064,381.9156,201.0641,199.7568,14.75346,246.6552,-43.88733,107.5832,250.2395,-10.57626,378.2982,-117.4272,-210.9024,-10.38993,-120.0221,-659.5092,33.04454,-154.0973,-1087.843,-20.08807,85.00307,-229.0552,-11.94456,130.264,-685.4312,-1.718027,144.5911,-1074.526,-78.22639
47.333286,38.97249,441.7194,43.97073,18.45625,216.8611,15.85904,0,0,0,-151.563,231.886,14.89913,-267.0913,-50.1178,133.3285,-315.1108,-55.18817,375.1306,203.6122,202.1297,14.89909,241.9946,-47.54472,112.6345,237.8117,-16.33069,382.5071,-120.5005,-205.071,-15.84615,-116.1505,-657.2399,34.84623,-150.8008,-1097.676,-19.17773,83.6617,-228.9721,-12.24736,136.8004,-683.6789,2.25741,148.7764,-1085.058,-73.71436
47.3999526,56.05305,436.999,46.42348,23.97358,216.3104,20.32147,0,0,0,-148.9608,234.4899,18.00948,-262.0473,-43.22781,117.0315,-313.2015,-49.74509,356.939,198.3938,192.9465,18.0095,259.6836,-50.28217,103.6032,265.5869,-10.91997,371.9891,-125.0641,-205.9791,-18.91723,-117.0753,-653.7471,28.65807,-151.6697,-1087.231,-23.21435,78.11822,-230.9191,-18.313,133.58,-683.2928,-1.963129,147.0575,-1077.793,-71.84569
47.4666192,59.22374,436.615,43.80622,25.39262,216.24,19.31548,0,0,0,-146.0567,236.1989,17.5947,-267.1824,-40.63251,106.8778,-322.2383,-46.9738,346.5087,201.1756,193.5151,17.59469,273.1698,-49.92195,88.78169,296.9496,-1.513382,355.3156,-127.3218,-203.9982,-17.94471,-116.2733,-651.2749,29.55663,-148.153,-1088.212,-24.63531,75.71151,-231.3033,-18.00799,133.5372,-681.5695,-2.488642,148.8882,-1076.633,-76.32497
47.5332858,53.46197,438.4555,45.2346,20.6352,215.7363,21.67785,0,0,0,-149.6546,235.5487,18.28772,-291.7994,-38.37419,94.72028,-353.531,-49.66663,332.807,199.0982,195.2999,18.28767,269.6683,-44.78668,92.05313,294.6586,5.82428,358.0061,-128.1483,-205.326,-9.013009,-107.7867,-652.6556,30.17496,-160.3446,-1100.484,-26.99738,71.80574,-230.4746,-13.42429,124.8359,-676.7495,10.89939,138.0399,-1088.778,-59.5218
